id,fecha_movimiento,count_items,CATEGORY,tipo,COD,NUM,DET,costo_unitario,pvp_unitario,costo_total,pvp_total,utilidad_total,proveedor
6232,2023-09-01,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6233,2023-09-01,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
6234,2023-09-02,1,plata,aretes,AR,2,,1.2,8.7,1.2,8.7,7.499999999999999,CIRKON
6235,2023-09-02,1,plata,aretes,AR,60,,9.24,25.4,9.24,25.4,16.159999999999997,VOGA
6236,2023-09-02,1,plata,aretes,AR,85,,5.28,17.8,5.28,17.8,12.52,CIRKON
6237,2023-09-02,1,plata,aretes,AR,380,,0.6,3.8,0.6,3.8,3.1999999999999997,CIRKON
6238,2023-09-02,1,plata,aretes,AR,415,,5.76,16.8,5.76,16.8,11.040000000000001,CIRKON
6239,2023-09-02,1,plata,aretes,AR,455,,10.58,27.6,10.58,27.6,17.020000000000003,SOLEDAD SAENZ
6240,2023-09-02,1,plata,pulseras,PPL,72,,7.2,26.7,7.2,26.7,19.5,ALPHA TRADING
6241,2023-09-02,1,plata,pulseras,PV,26,,4.0,12.5,4.0,12.5,8.5,VOGA
6242,2023-09-02,2,plata,pulseras,PV,32,,2.0,5.5,4.0,11.0,7.0,VOGA
6243,2023-09-02,1,plata,pulseras,PV,51,,3.0,8.5,3.0,8.5,5.5,VOGA
6244,2023-09-04,2,plata,aretes,AR,43,,2.0,14.5,4.0,29.0,25.0,ALEX CASTRO
6245,2023-09-04,1,plata,aretes,AR,84,,6.0,19.95,6.0,19.95,13.95,CIRKON
6246,2023-09-04,1,plata,aretes,AR,127,,7.92,22.6,7.92,22.6,14.680000000000001,ANDRES CADAVID
6247,2023-09-04,1,plata,aretes,AR,252,,7.4,23.9,7.4,23.9,16.5,MILANUS USA
6248,2023-09-04,1,plata,aretes,AR,253,,8.64,24.8,8.64,24.8,16.16,MILANUS USA
6249,2023-09-04,1,plata,juegos,JP,160,,7.0,25.6,7.0,25.6,18.6,CIRKON
6250,2023-09-04,1,plata,pulseras,PPL,163,,25.76,69.5,25.76,69.5,43.739999999999995,SOLEDAD SAENZ
6251,2023-09-04,1,plata,cadenas,CP,77,,7.2,16.9,7.2,16.9,9.7,VOGA
6252,2023-09-04,1,plata,cadenas,CP,135,,3.78,15.4,3.78,15.4,11.620000000000001,FERNANDO JARA
6253,2023-09-04,2,plata,pulseras,PV,7,,1.5,4.5,3.0,9.0,6.0,ZULENIS
6254,2023-09-05,1,plata,aretes,AR,13,,3.0,12.4,3.0,12.4,9.4,SOLEDAD SAENZ
6255,2023-09-05,1,plata,aretes,AR,41,,6.25,18.7,6.25,18.7,12.45,FLAVIO JARA
6256,2023-09-05,1,plata,aretes,AR,56,,9.0,24.9,9.0,24.9,15.899999999999999,ALEX CASTRO
6257,2023-09-05,1,plata,aretes,AR,126,,3.0,15.25,3.0,15.25,12.25,ANDRES CADAVID
6258,2023-09-05,1,plata,aretes,AR,127,,7.92,22.6,7.92,22.6,14.680000000000001,ANDRES CADAVID
6259,2023-09-05,1,plata,aretes,AR,367,,6.0,18.7,6.0,18.7,12.7,CIRKON
6260,2023-09-05,1,plata,aretes,AR,403,,2.4,10.75,2.4,10.75,8.35,CIRKON
6261,2023-09-05,1,plata,aretes,AR,404,,4.08,15.25,4.08,15.25,11.17,CIRKON
6262,2023-09-06,1,plata,aretes,AR,51,,3.6,14.7,3.6,14.7,11.1,CIRKON
6263,2023-09-06,1,plata,aretes,AR,117,,4.08,12.75,4.08,12.75,8.67,XAVIER GUILLEN
6264,2023-09-06,1,plata,aretes,AR,381,,0.6,4.2,0.6,4.2,3.6,CIRKON
6265,2023-09-06,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
6266,2023-09-06,1,plata,cadenas,CP,28,,3.6,13.5,3.6,13.5,9.9,ANDRES CADAVID
6267,2023-09-06,1,plata,cadenas,CP,106,,25.3,52.8,25.3,52.8,27.499999999999996,VOGA
6268,2023-09-06,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
6269,2023-09-06,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
6270,2023-09-07,1,plata,aretes,AR,318,,3.08,14.9,3.08,14.9,11.82,LX USA
6271,2023-09-07,1,plata,aretes,AR,330,,7.68,22.5,7.68,22.5,14.82,LX USA
6272,2023-09-07,1,plata,aretes,AR,420,,10.32,26.8,10.32,26.8,16.48,CIRKON
6273,2023-09-07,1,plata,aretes,AR,472,,10.0,26.7,10.0,26.7,16.7,ALINA PAZ
6274,2023-09-07,1,plata,dijes,DP,91,,5.88,17.5,5.88,17.5,11.620000000000001,XAVIER GUILLEN
6275,2023-09-07,1,plata,dijes,DP,195,,5.25,17.8,5.25,17.8,12.55,XAVIER GUILLEN
6276,2023-09-07,1,plata,dijes,DP,438,,5.0,15.8,5.0,15.8,10.8,CIRKON
6277,2023-09-07,1,plata,cadenas,CP,7,,8.325,24.9,8.325,24.9,16.575,SOLEDAD SAENZ
6278,2023-09-07,1,plata,pulseras,PV,12,,3.0,6.5,3.0,6.5,3.5,ZULENIS
6279,2023-09-07,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
6280,2023-09-08,2,plata,aretes,AR,108,,3.6,14.5,7.2,29.0,21.8,SOLEDAD SAENZ
6281,2023-09-08,1,plata,aretes,AR,463,,16.8,47.0,16.8,47.0,30.2,ALINA PAZ
6282,2023-09-08,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
6283,2023-09-08,1,plata,pulseras,PV,41,,5.0,15.8,5.0,15.8,10.8,VOGA
6284,2023-09-09,1,plata,aretes,AR,72,,7.5,24.9,7.5,24.9,17.4,CIRKON
6285,2023-09-09,1,plata,aretes,AR,118,,6.72,22.4,6.72,22.4,15.68,ANDRES CADAVID
6286,2023-09-09,1,plata,aretes,AR,148,,10.56,25.7,10.56,25.7,15.139999999999999,ANDRES CADAVID
6287,2023-09-09,1,plata,aretes,AR,294,,8.0,19.8,8.0,19.8,11.8,LX USA
6288,2023-09-09,1,plata,aretes,AR,301,,12.96,37.6,12.96,37.6,24.64,LX USA
6289,2023-09-09,1,plata,pulseras,PPL,35,,9.0,26.5,9.0,26.5,17.5,SOLEDAD SAENZ
6290,2023-09-09,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
6291,2023-09-09,1,plata,pulseras,PV,41,,5.0,15.8,5.0,15.8,10.8,VOGA
6292,2023-09-12,1,plata,aretes,AR,54,,15.6,32.8,15.6,32.8,17.199999999999996,CIRKON
6293,2023-09-12,1,plata,aretes,AR,83,,7.6,23.8,7.6,23.8,16.200000000000003,CIRKON
6294,2023-09-12,1,plata,aretes,AR,436,,3.6,18.4,3.6,18.4,14.799999999999999,ALPHA TRADING
6295,2023-09-13,1,plata,aretes,AR,111,,7.8,24.6,7.8,24.6,16.8,SOLEDAD SAENZ
6296,2023-09-13,2,plata,aretes,AR,286,,1.5,3.0,3.0,6.0,3.0,BODY JEWELZ
6297,2023-09-13,1,plata,aretes,AR,404,,4.08,15.25,4.08,15.25,11.17,CIRKON
6298,2023-09-13,1,plata,pulseras,PPL,52,,3.6,17.8,3.6,17.8,14.200000000000001,ALPHA TRADING
6299,2023-09-13,1,plata,pulseras,PPL,154,,7.44,24.6,7.44,24.6,17.16,ANDRES CADAVID
6300,2023-09-14,1,plata,aretes,AR,176,,6.84,19.5,6.84,19.5,12.66,P&K
6301,2023-09-14,1,plata,juegos,JP,84,,7.0,26.8,7.0,26.8,19.8,CIRKON
6302,2023-09-14,1,plata,juegos,JP,105,,7.0,22.7,7.0,22.7,15.7,VOGA
6303,2023-09-14,1,plata,dijes,DP,209,,5.76,15.8,5.76,15.8,10.040000000000001,ALPHA TRADING
6304,2023-09-14,1,plata,cadenas,CP,117,,2.89,12.9,2.89,12.9,10.01,FERNANDO JARA
6305,2023-09-14,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
6306,2023-09-14,1,plata,pulseras,PV,9,,2.5,5.5,2.5,5.5,3.0,ZULENIS
6307,2023-09-16,1,plata,aretes,AR,72,,7.5,24.9,7.5,24.9,17.4,CIRKON
6308,2023-09-16,1,plata,aretes,AR,372,,7.59,19.8,7.59,19.8,12.21,SOLEDAD SAENZ
6309,2023-09-16,1,plata,aretes,AR,378,,5.75,15.9,5.75,15.9,10.15,CIRKON
6310,2023-09-16,1,plata,aretes,AR,473,,10.0,27.8,10.0,27.8,17.8,ALINA PAZ
6311,2023-09-16,1,plata,juegos,JP,102,,7.56,22.5,7.56,22.5,14.940000000000001,VOGA
6312,2023-09-16,1,plata,dijes,DP,490,,4.0,17.8,4.0,17.8,13.8,SOLEDAD SAENZ
6313,2023-09-16,1,plata,cadenas,CP,29,,3.6,12.8,3.6,12.8,9.200000000000001,ANDRES CADAVID
6314,2023-09-16,1,plata,cadenas,CP,125,,2.96,13.8,2.96,13.8,10.84,SOLEDAD SAENZ
6315,2023-09-16,1,plata,cadenas,CP,131,,10.44,29.7,10.44,29.7,19.259999999999998,FERNANDO JARA
6316,2023-09-16,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
6317,2023-09-19,1,plata,aretes,AR,382,,3.0,12.8,3.0,12.8,9.8,ALEX CASTRO
6318,2023-09-19,1,plata,aretes,AR,383,,3.0,10.7,3.0,10.7,7.699999999999999,ALEX CASTRO
6319,2023-09-19,1,plata,juegos,JP,126,,13.2,35.8,13.2,35.8,22.599999999999998,ANDRES CADAVID
6320,2023-09-19,1,plata,collares,CLP,12,,7.84,26.8,7.84,26.8,18.96,ANDRES CADAVID
6321,2023-09-19,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6322,2023-09-19,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
6323,2023-09-19,1,plata,pulseras,PV,27,,8.0,24.5,8.0,24.5,16.5,VOGA
6324,2023-09-19,1,plata,pulseras,PV,43,,3.0,9.5,3.0,9.5,6.5,VOGA
6325,2023-09-20,1,plata,aretes,AR,83,,7.6,23.8,7.6,23.8,16.200000000000003,CIRKON
6326,2023-09-20,1,plata,aretes,AR,394,,9.84,24.5,9.84,24.5,14.66,ALINA PAZ
6327,2023-09-20,1,plata,dijes,DP,12,,7.0,22.8,7.0,22.8,15.8,XAVIER GUILLEN
6328,2023-09-20,1,plata,cadenas,CP,9,,3.06,13.9,3.06,13.9,10.84,ANDRES CADAVID
6329,2023-09-20,1,plata,cadenas,CP,34,,4.84,13.8,4.84,13.8,8.96,SOLEDAD SAENZ
6330,2023-09-20,1,plata,cadenas,CP,98,,12.32,28.75,12.32,28.75,16.43,VOGA
6331,2023-09-20,1,plata,cadenas,CP,101,,15.84,34.9,15.84,34.9,19.06,VOGA
6332,2023-09-20,1,plata,pulseras,PV,5,,1.5,3.5,1.5,3.5,2.0,ZULENIS
6333,2023-09-20,1,plata,pulseras,PV,33,,10.0,27.5,10.0,27.5,17.5,VOGA
6334,2023-09-20,1,plata,pulseras,PV,39,,10.0,25.8,10.0,25.8,15.8,VOGA
6335,2023-09-25,1,plata,aretes,AR,337,,5.28,16.8,5.28,16.8,11.52,FLAVIO JARA
6336,2023-09-25,1,plata,aretes,AR,403,,2.4,10.75,2.4,10.75,8.35,CIRKON
6337,2023-09-25,1,plata,aretes,AR,448,,6.5,19.8,6.5,19.8,13.3,SOLEDAD SAENZ
6338,2023-09-25,1,plata,juegos,JP,111,,10.8,26.8,10.8,26.8,16.0,VOGA
6339,2023-09-25,1,plata,dijes,DP,305,,5.94,17.9,5.94,17.9,11.959999999999997,XAVIER GUILLEN
6340,2023-09-25,1,plata,dijes,DP,332,,8.0,18.7,8.0,18.7,10.7,CIRKON
6341,2023-09-25,1,plata,cadenas,CP,5,,4.44,15.7,4.44,15.7,11.259999999999998,SOLEDAD SAENZ
6342,2023-09-25,1,plata,cadenas,CP,20,,3.6,11.5,3.6,11.5,7.9,VOGA
6343,2023-09-25,1,plata,cadenas,CP,23,,4.2,12.8,4.2,12.8,8.600000000000001,VOGA
6344,2023-09-25,1,plata,cadenas,CP,132,,5.4,17.6,5.4,17.6,12.200000000000001,FERNANDO JARA
6345,2023-09-25,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
6346,2023-09-27,1,plata,aretes,AR,61,,8.32,22.8,8.32,22.8,14.48,VOGA
6347,2023-09-27,1,plata,juegos,JP,122,,13.2,35.7,13.2,35.7,22.500000000000004,VOGA
6348,2023-09-27,1,plata,cadenas,CP,118,,3.4,14.7,3.4,14.7,11.299999999999999,FERNANDO JARA
6349,2023-09-27,1,plata,pulseras,PV,18,,3.0,9.5,3.0,9.5,6.5,ZULENIS
6350,2023-09-28,1,plata,aretes,AR,67,,6.0,22.9,6.0,22.9,16.9,SOLEDAD SAENZ
6351,2023-09-28,1,plata,aretes,AR,117,,4.08,12.75,4.08,12.75,8.67,XAVIER GUILLEN
6352,2023-09-28,1,plata,aretes,AR,138,,7.75,22.4,7.75,22.4,14.649999999999999,ALINA PAZ
6353,2023-09-28,1,plata,aretes,AR,297,,13.92,35.9,13.92,35.9,21.979999999999997,LX USA
6354,2023-09-28,1,plata,dijes,DP,208,,5.76,15.8,5.76,15.8,10.040000000000001,ALPHA TRADING
6355,2023-09-28,1,plata,cadenas,CP,117,,2.89,12.9,2.89,12.9,10.01,FERNANDO JARA
6356,2023-09-28,1,plata,pulseras,PV,25,,6.0,18.5,6.0,18.5,12.5,VOGA
6357,2023-09-29,1,plata,aretes,AR,2,,1.2,8.7,1.2,8.7,7.499999999999999,CIRKON
6358,2023-09-29,1,plata,aretes,AR,90,,1.68,9.25,1.68,9.25,7.57,ANDRES CADAVID
6359,2023-09-29,2,plata,aretes,AR,104,,2.4,12.75,4.8,25.5,20.7,ALEX CASTRO
6360,2023-09-29,1,plata,aretes,AR,191,,4.6,16.4,4.6,16.4,11.799999999999999,ANDRES CADAVID
6361,2023-09-29,1,plata,juegos,JP,30,,7.74,28.9,7.74,28.9,21.159999999999997,ALPHA TRADING
6362,2023-09-29,1,plata,pulseras,PPL,96,,12.5,31.7,12.5,31.7,19.2,CIRKON
6363,2023-09-29,1,plata,cadenas,CP,33,,3.885,14.25,3.885,14.25,10.365,SOLEDAD SAENZ
6364,2023-09-29,1,plata,cadenas,CP,88,,8.03,19.75,8.03,19.75,11.72,VOGA
6365,2023-10-02,1,plata,aretes,AR,185,,5.4,17.9,5.4,17.9,12.499999999999998,P&K
6366,2023-10-02,1,plata,aretes,AR,186,,5.5,17.5,5.5,17.5,12.0,ANDRES CADAVID
6367,2023-10-02,1,plata,aretes,AR,481,,8.25,23.75,8.25,23.75,15.5,CIRKON
6368,2023-10-02,1,plata,dijes,DP,72,,1.76,2.8,1.76,2.8,1.0399999999999998,ALPHA TRADING
6369,2023-10-02,1,plata,cadenas,CP,118,,3.4,14.7,3.4,14.7,11.299999999999999,FERNANDO JARA
6370,2023-10-02,2,plata,pulseras,PV,5,,1.5,3.5,3.0,7.0,4.0,ZULENIS
6371,2023-10-02,2,plata,pulseras,PV,15,,3.0,7.5,6.0,15.0,9.0,ZULENIS
6372,2023-10-03,1,plata,aretes,AR,61,,8.32,22.8,8.32,22.8,14.48,VOGA
6373,2023-10-03,1,plata,aretes,AR,72,,7.5,24.9,7.5,24.9,17.4,CIRKON
6374,2023-10-03,1,plata,aretes,AR,172,,8.76,25.8,8.76,25.8,17.04,P&K
6375,2023-10-03,1,plata,juegos,JP,126,,13.2,35.8,13.2,35.8,22.599999999999998,ANDRES CADAVID
6376,2023-10-03,1,plata,cadenas,CP,100,,17.6,35.7,17.6,35.7,18.1,VOGA
6377,2023-10-03,1,plata,pulseras,PV,5,,1.5,3.5,1.5,3.5,2.0,ZULENIS
6378,2023-10-04,1,plata,aretes,AR,3,,1.68,9.5,1.68,9.5,7.82,ALPHA TRADING
6379,2023-10-04,1,plata,aretes,AR,243,,3.5,17.4,3.5,17.4,13.899999999999999,BODY JEWELZ
6380,2023-10-04,1,plata,aretes,AR,312,,6.6,18.5,6.6,18.5,11.9,LX USA
6381,2023-10-04,1,plata,aretes,AR,406,,10.0,25.7,10.0,25.7,15.7,CIRKON
6382,2023-10-04,1,plata,pulseras,PPL,48,,7.7,22.0,7.7,22.0,14.3,SOLEDAD SAENZ
6383,2023-10-04,1,plata,pulseras,PPL,72,,7.2,26.7,7.2,26.7,19.5,ALPHA TRADING
6384,2023-10-04,1,plata,dijes,DP,60,,5.76,16.8,5.76,16.8,11.040000000000001,ALPHA TRADING
6385,2023-10-04,1,plata,cadenas,CP,79,,3.74,15.4,3.74,15.4,11.66,VOGA
6386,2023-10-04,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
6387,2023-10-04,1,plata,pulseras,PV,29,,5.0,15.8,5.0,15.8,10.8,VOGA
6388,2023-10-06,1,plata,aretes,AR,121,,6.75,21.7,6.75,21.7,14.95,ANDRES CADAVID
6389,2023-10-06,1,plata,aretes,AR,305,,12.75,34.75,12.75,34.75,22.0,LX USA
6390,2023-10-06,1,plata,aretes,AR,318,,3.08,14.9,3.08,14.9,11.82,LX USA
6391,2023-10-06,1,plata,aretes,AR,405,,7.5,21.8,7.5,21.8,14.3,CIRKON
6392,2023-10-06,1,plata,aretes,AR,448,,6.5,19.8,6.5,19.8,13.3,SOLEDAD SAENZ
6393,2023-10-06,1,plata,aretes,AR,468,,4.0,16.4,4.0,16.4,12.399999999999999,ALINA PAZ
6394,2023-10-06,1,plata,juegos,JP,147,,33.75,78.0,33.75,78.0,44.25,ANDRES CADAVID
6395,2023-10-06,1,plata,pulseras,PPL,151,,15.3,45.0,15.3,45.0,29.7,ALPHA TRADING
6396,2023-10-06,1,plata,dijes,DP,7,,14.0,28.75,14.0,28.75,14.75,XAVIER GUILLEN
6397,2023-10-06,1,plata,dijes,DP,52,,5.5,17.8,5.5,17.8,12.3,CIRKON
6398,2023-10-06,1,plata,cadenas,CP,23,,4.2,12.8,4.2,12.8,8.600000000000001,VOGA
6399,2023-10-06,1,plata,cadenas,CP,119,,3.4,10.9,3.4,10.9,7.5,CIRKON
6400,2023-10-06,2,plata,pulseras,PV,5,,1.5,3.5,3.0,7.0,4.0,ZULENIS
6401,2023-10-06,4,plata,pulseras,PV,12,,3.0,6.5,12.0,26.0,14.0,ZULENIS
6402,2023-10-06,2,plata,pulseras,PV,15,,3.0,7.5,6.0,15.0,9.0,ZULENIS
6403,2023-10-06,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
6404,2023-10-06,1,plata,pulseras,PV,31,,0.7,4.5,0.7,4.5,3.8,OTAVALO CENTRO
6405,2023-10-07,1,plata,aretes,AR,43,,2.0,14.5,2.0,14.5,12.5,ALEX CASTRO
6406,2023-10-07,1,plata,aretes,AR,90,,1.68,9.25,1.68,9.25,7.57,ANDRES CADAVID
6407,2023-10-07,1,plata,aretes,AR,122,,5.25,15.7,5.25,15.7,10.45,LX USA
6408,2023-10-07,1,plata,aretes,AR,493,,9.9,26.9,9.9,26.9,17.0,CIRKON
6409,2023-10-07,1,plata,pulseras,PPL,71,,5.0,18.9,5.0,18.9,13.899999999999999,ALPHA TRADING
6410,2023-10-07,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6411,2023-10-07,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
6412,2023-10-10,1,plata,aretes,AR,191,,4.6,16.4,4.6,16.4,11.799999999999999,ANDRES CADAVID
6413,2023-10-10,1,plata,juegos,JP,122,,13.2,35.7,13.2,35.7,22.500000000000004,VOGA
6414,2023-10-10,1,plata,pulseras,PPL,181,,13.2,35.7,13.2,35.7,22.500000000000004,ALINA PAZ
6415,2023-10-10,1,plata,cadenas,CP,88,,8.03,19.75,8.03,19.75,11.72,VOGA
6416,2023-10-12,1,plata,aretes,AR,10,,5.04,21.7,5.04,21.7,16.66,ALPHA TRADING
6417,2023-10-12,1,plata,aretes,AR,492,,11.88,32.6,11.88,32.6,20.72,CIRKON
6418,2023-10-16,1,plata,aretes,AR,72,,7.5,24.9,7.5,24.9,17.4,CIRKON
6419,2023-10-16,1,plata,aretes,AR,255,,10.152,26.4,10.152,26.4,16.247999999999998,MILANUS USA
6420,2023-10-16,1,plata,pulseras,PPL,48,,7.7,22.0,7.7,22.0,14.3,SOLEDAD SAENZ
6421,2023-10-16,1,plata,pulseras,PV,13,,3.0,6.5,3.0,6.5,3.5,ZULENIS
6422,2023-10-16,2,plata,pulseras,PV,17,,3.0,8.5,6.0,17.0,11.0,ZULENIS
6423,2023-10-17,1,plata,aretes,AR,101,,3.36,10.75,3.36,10.75,7.390000000000001,CIRKON
6424,2023-10-17,1,plata,aretes,AR,444,,3.96,16.8,3.96,16.8,12.84,ALPHA TRADING
6425,2023-10-17,1,plata,pulseras,PPL,36,,12.5,30.0,12.5,30.0,17.5,SOLEDAD SAENZ
6426,2023-10-17,1,plata,pulseras,PPL,79,,10.5,30.0,10.5,30.0,19.5,CIRKON
6427,2023-10-17,1,plata,pulseras,PPL,83,,5.28,17.9,5.28,17.9,12.619999999999997,SOLEDAD SAENZ
6428,2023-10-17,2,plata,pulseras,PV,7,,1.5,4.5,3.0,9.0,6.0,ZULENIS
6429,2023-10-18,1,plata,aretes,AR,41,,6.25,18.7,6.25,18.7,12.45,FLAVIO JARA
6430,2023-10-18,1,plata,aretes,AR,382,,3.0,12.8,3.0,12.8,9.8,ALEX CASTRO
6431,2023-10-18,1,plata,pulseras,PPL,65,,10.032,25.8,10.032,25.8,15.768,CIRKON
6432,2023-10-18,1,plata,dijes,DP,551,,2.64,12.8,2.64,12.8,10.16,ALINA PAZ
6433,2023-10-18,1,plata,cadenas,CP,36,,5.28,14.7,5.28,14.7,9.419999999999998,SOLEDAD SAENZ
6434,2023-10-18,1,plata,cadenas,CP,128,,2.7,12.8,2.7,12.8,10.100000000000001,FERNANDO JARA
6435,2023-10-18,1,plata,pulseras,PV,5,,1.5,3.5,1.5,3.5,2.0,ZULENIS
6436,2023-10-19,2,plata,aretes,AR,286,,1.5,3.0,3.0,6.0,3.0,BODY JEWELZ
6437,2023-10-19,1,plata,pulseras,PPL,53,,4.05,16.9,4.05,16.9,12.849999999999998,ALPHA TRADING
6438,2023-10-19,1,plata,pulseras,PPL,72,,7.2,26.7,7.2,26.7,19.5,ALPHA TRADING
6439,2023-10-19,1,plata,dijes,DP,56,,2.7,14.8,2.7,14.8,12.100000000000001,ALPHA TRADING
6440,2023-10-19,1,plata,cadenas,CP,5,,4.44,15.7,4.44,15.7,11.259999999999998,SOLEDAD SAENZ
6441,2023-10-20,1,plata,aretes,AR,132,,4.2,15.6,4.2,15.6,11.399999999999999,CHINA
6442,2023-10-20,1,plata,pulseras,PPL,9,,8.64,28.7,8.64,28.7,20.06,ALPHA TRADING
6443,2023-10-20,1,plata,pulseras,PPL,13,,14.245,34.8,14.245,34.8,20.555,SOLEDAD SAENZ
6444,2023-10-20,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6445,2023-10-21,1,plata,aretes,AR,54,,15.6,32.8,15.6,32.8,17.199999999999996,CIRKON
6446,2023-10-21,1,plata,dijes,DP,151,,5.1,13.75,5.1,13.75,8.65,CIRKON
6447,2023-10-21,1,plata,cadenas,CP,24,,3.52,12.75,3.52,12.75,9.23,VOGA
6448,2023-10-21,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6449,2023-10-21,3,plata,pulseras,PV,5,,1.5,3.5,4.5,10.5,6.0,ZULENIS
6450,2023-10-21,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
6451,2023-10-24,1,plata,aretes,AR,378,,5.75,15.9,5.75,15.9,10.15,CIRKON
6452,2023-10-24,1,plata,aretes,AR,471,,2.2,7.8,2.2,7.8,5.6,ALINA PAZ
6453,2023-10-25,1,plata,aretes,AR,1,,1.2,7.8,1.2,7.8,6.6,SOLEDAD SAENZ
6454,2023-10-25,1,plata,aretes,AR,254,,7.2,24.8,7.2,24.8,17.6,MILANUS USA
6455,2023-10-25,1,plata,aretes,AR,378,,5.75,15.9,5.75,15.9,10.15,CIRKON
6456,2023-10-25,1,plata,aretes,AR,449,,8.74,24.9,8.74,24.9,16.159999999999997,SOLEDAD SAENZ
6457,2023-10-25,1,plata,aretes,AR,472,,10.0,26.7,10.0,26.7,16.7,ALINA PAZ
6458,2023-10-25,1,plata,pulseras,PPL,55,,6.16,18.9,6.16,18.9,12.739999999999998,ALPHA TRADING
6459,2023-10-25,1,plata,pulseras,PPL,72,,7.2,26.7,7.2,26.7,19.5,ALPHA TRADING
6460,2023-10-25,1,plata,dijes,DP,124,,1.8,9.8,1.8,9.8,8.0,CIRKON
6461,2023-10-25,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6462,2023-10-25,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
6463,2023-10-25,1,plata,pulseras,PV,8,,1.5,3.5,1.5,3.5,2.0,ZULENIS
6464,2023-10-25,1,plata,pulseras,PV,58,,6.0,16.5,6.0,16.5,10.5,VOGA
6465,2023-10-26,1,plata,aretes,AR,165,,5.52,16.7,5.52,16.7,11.18,CIRKON
6466,2023-10-26,1,plata,pulseras,PPL,179,,18.4,45.8,18.4,45.8,27.4,CIRKON
6467,2023-10-26,1,plata,pulseras,PV,16,,3.0,8.5,3.0,8.5,5.5,ZULENIS
6468,2023-10-28,1,plata,aretes,AR,61,,8.32,22.8,8.32,22.8,14.48,VOGA
6469,2023-10-28,1,plata,aretes,AR,101,,3.36,10.75,3.36,10.75,7.390000000000001,CIRKON
6470,2023-10-28,1,plata,aretes,AR,203,,11.52,24.9,11.52,24.9,13.379999999999999,USA
6471,2023-10-28,1,plata,aretes,AR,220,,10.75,28.9,10.75,28.9,18.15,P&K
6472,2023-10-28,1,plata,pulseras,PPL,75,,13.2,34.8,13.2,34.8,21.599999999999998,ALPHA TRADING
6473,2023-10-28,1,plata,dijes,DP,41,,10.0,34.5,10.0,34.5,24.5,CIRKON
6474,2023-10-28,1,plata,dijes,DP,64,,10.0,26.8,10.0,26.8,16.8,CIRKON
6475,2023-10-28,1,plata,dijes,DP,66,,7.5,27.6,7.5,27.6,20.1,CIRKON
6476,2023-10-28,1,plata,dijes,DP,67,,7.5,25.8,7.5,25.8,18.3,CIRKON
6477,2023-10-28,1,plata,dijes,DP,69,,6.24,22.8,6.24,22.8,16.560000000000002,CIRKON
6478,2023-10-28,1,plata,dijes,DP,338,,6.48,21.4,6.48,21.4,14.919999999999998,CIRKON
6479,2023-10-28,1,plata,dijes,DP,486,,9.25,26.5,9.25,26.5,17.25,SOLEDAD SAENZ
6480,2023-10-28,2,plata,cadenas,CP,93,,8.8,22.5,17.6,45.0,27.4,VOGA
6481,2023-10-28,1,plata,collares,CLP,45,,14.88,38.9,14.88,38.9,24.019999999999996,SOLEDAD SAENZ
6482,2023-10-28,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
6483,2023-10-28,1,plata,pulseras,PV,5,,1.5,3.5,1.5,3.5,2.0,ZULENIS
6484,2023-10-31,2,plata,aretes,AR,346,,4.16,15.6,8.32,31.2,22.88,FLAVIO JARA
6485,2023-10-31,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
